25.999999999999996,66.9999999999999924.999999999999996,66.00000000000001
23.666666666666664,66.66666666666669
33.0,60.0
27.333333333333336,62.33333333333334
37.33333333333334,57.33333333333334
33.99999999999999,58.33333333333332
38.33333333333333,51.33333333333334
18.333333333333336,77.33333333333333
33.0,65.33333333333334
23.33333333333333,62.333333333333336
40.333333333333336,48.33333333333334
22.66666666666667,72.00000000000001
47.0,47.333333333333336
32.66666666666667,55.99999999999999
57.99999999999999,34.333333333333336
30.333333333333336,66.0
59.66666666666665,36.33333333333333
17.000000000000004,75.66666666666667
61.0,34.666666666666664
12.66666666666667,77.00000000000001
18.999999999999996,75.33333333333334
36.33333333333333,60.0
31.666666666666668,61.000000000000014
49.66666666666666,47.00000000000001
18.999999999999996,76.33333333333333
33.33333333333334,58.333333333333336
36.333333333333336,57.00000000000001
18.666666666666668,74.66666666666667
12.666666666666668,83.99999999999997
15.333333333333336,79.00000000000001
24.000000000000004,67.66666666666669
32.66666666666667,61.99999999999999
26.66666666666666,63.333333333333336
23.333333333333336,69.33333333333333
26.33333333333333,71.33333333333333
26.333333333333332,66.33333333333331
36.33333333333334,53.66666666666667
34.333333333333336,58.333333333333336
27.333333333333336,66.66666666666666
27.66666666666667,61.666666666666664
16.0,78.0
22.33333333333333,69.0
42.00000000000001,57.333333333333336
19.333333333333325,74.33333333333331
42.00000000000001,46.99999999999999
30.333333333333332,61.0
26.333333333333336,72.33333333333333
24.0,58.999999999999986
13.333333333333337,79.33333333333333
34.00000000000001,62.000000000000014
30.0,63.333333333333336
40.0,47.666666666666664
28.666666666666668,67.33333333333331
12.000000000000002,83.33333333333331
16.66666666666666,76.66666666666664
36.0,58.66666666666666
29.666666666666664,65.33333333333334
34.333333333333336,56.33333333333333
